run_id,class_id,class_label,precision,recall,f1,support,split_seed
iotid_fine_lgbm_mi_top10_flat,0,DoS-Synflooding,0.999775369236817,0.9992142335971264,0.9994947226588816,17817,45
iotid_fine_lgbm_mi_top10_flat,1,MITM ARP Spoofing,0.6876581388810795,0.46094412512955807,0.5519264398939471,10613,45
iotid_fine_lgbm_mi_top10_flat,2,Mirai-Ackflooding,0.26700359252268163,0.2651629678901856,0.2660800970873786,16537,45
iotid_fine_lgbm_mi_top10_flat,3,Mirai-HTTP Flooding,0.27141444114737884,0.245790039412397,0.2579674720315879,16746,45
iotid_fine_lgbm_mi_top10_flat,4,Mirai-Hostbruteforceg,0.6547943916439258,0.7656378940419211,0.7058913037965053,36354,45
iotid_fine_lgbm_mi_top10_flat,5,Mirai-UDP Flooding,0.7961404036228343,0.7694221479678931,0.7825532858039969,55066,45
iotid_fine_lgbm_mi_top10_flat,6,Normal,0.9992293200890563,0.9706371651971386,0.9847257383966245,12022,45
iotid_fine_lgbm_mi_top10_flat,7,Scan Hostport,0.7928445229681979,0.26960048062481223,0.40237614884555034,6658,45
iotid_fine_lgbm_mi_top10_flat,8,Scan Port OS,0.5016699137211245,0.6792488380856676,0.5771077908217717,15922,45
iotid_fine_lgbm_mi_top10_weighted,0,DoS-Synflooding,0.9998315080033698,0.9991581074254925,0.9994946942900454,17817,45
iotid_fine_lgbm_mi_top10_weighted,1,MITM ARP Spoofing,0.4779436374589999,0.6727598228587581,0.5588603631809643,10613,45
iotid_fine_lgbm_mi_top10_weighted,2,Mirai-Ackflooding,0.29121119370354176,0.6040998972002177,0.3929821800873294,16537,45
iotid_fine_lgbm_mi_top10_weighted,3,Mirai-HTTP Flooding,0.2615789473684211,0.23742983399020662,0.2489200525887435,16746,45
iotid_fine_lgbm_mi_top10_weighted,4,Mirai-Hostbruteforceg,0.9261768543611362,0.5076470264620124,0.6558280028429282,36354,45
iotid_fine_lgbm_mi_top10_weighted,5,Mirai-UDP Flooding,0.9998968034880421,0.7038281335125123,0.8261374657614546,55066,45
iotid_fine_lgbm_mi_top10_weighted,6,Normal,0.9964166879959048,0.9714689735484944,0.9837846944362549,12022,45
iotid_fine_lgbm_mi_top10_weighted,7,Scan Hostport,0.2922322775263952,0.46560528687293484,0.35908722344492067,6658,45
iotid_fine_lgbm_mi_top10_weighted,8,Scan Port OS,0.478340825500613,0.7351463383996986,0.5795702119231531,15922,45
iotid_fine_xgb_weighted,0,DoS-Synflooding,0.9998315174660227,0.9992142335971264,0.9995227802262583,17817,45
iotid_fine_xgb_weighted,1,MITM ARP Spoofing,0.4549175086328175,0.6703099971732781,0.54199840006095,10613,45
iotid_fine_xgb_weighted,2,Mirai-Ackflooding,0.2892914730152708,0.553304710648848,0.3799360544782627,16537,45
iotid_fine_xgb_weighted,3,Mirai-HTTP Flooding,0.26774905244102504,0.2826346590230503,0.2749905586381199,16746,45
iotid_fine_xgb_weighted,4,Mirai-Hostbruteforceg,0.9303240012582573,0.48811685096550583,0.6402901060835678,36354,45
iotid_fine_xgb_weighted,5,Mirai-UDP Flooding,0.9996646891926747,0.7038281335125123,0.8260582292510337,55066,45
iotid_fine_xgb_weighted,6,Normal,0.9964975226379634,0.9703044418565963,0.9832265677680377,12022,45
iotid_fine_xgb_weighted,7,Scan Hostport,0.290599870598022,0.47221387804145387,0.3597871488241689,6658,45
iotid_fine_xgb_weighted,8,Scan Port OS,0.47465063373415667,0.7338274086170079,0.5764467906655484,15922,45
iotid_fine_lgbm_xgb_validation_ensemble,0,DoS-Synflooding,0.9998315080033698,0.9991581074254925,0.9994946942900454,17817,45
iotid_fine_lgbm_xgb_validation_ensemble,1,MITM ARP Spoofing,0.4779436374589999,0.6727598228587581,0.5588603631809643,10613,45
iotid_fine_lgbm_xgb_validation_ensemble,2,Mirai-Ackflooding,0.29121119370354176,0.6040998972002177,0.3929821800873294,16537,45
iotid_fine_lgbm_xgb_validation_ensemble,3,Mirai-HTTP Flooding,0.2615789473684211,0.23742983399020662,0.2489200525887435,16746,45
iotid_fine_lgbm_xgb_validation_ensemble,4,Mirai-Hostbruteforceg,0.9261768543611362,0.5076470264620124,0.6558280028429282,36354,45
iotid_fine_lgbm_xgb_validation_ensemble,5,Mirai-UDP Flooding,0.9998968034880421,0.7038281335125123,0.8261374657614546,55066,45
iotid_fine_lgbm_xgb_validation_ensemble,6,Normal,0.9964166879959048,0.9714689735484944,0.9837846944362549,12022,45
iotid_fine_lgbm_xgb_validation_ensemble,7,Scan Hostport,0.2922322775263952,0.46560528687293484,0.35908722344492067,6658,45
iotid_fine_lgbm_xgb_validation_ensemble,8,Scan Port OS,0.478340825500613,0.7351463383996986,0.5795702119231531,15922,45
iotid_fine_lgbm_full,0,DoS-Synflooding,0.9998877035373386,0.9994948644552955,0.9996912454037669,17817,46
iotid_fine_lgbm_full,1,MITM ARP Spoofing,0.6801332778009163,0.4616036935833412,0.5499550965424338,10613,46
iotid_fine_lgbm_full,2,Mirai-Ackflooding,0.22946111405033634,0.1835883171070932,0.20397742542327332,16537,46
iotid_fine_lgbm_full,3,Mirai-HTTP Flooding,0.2598972003499563,0.2838289740833632,0.2713364160529771,16746,46
iotid_fine_lgbm_full,4,Mirai-Hostbruteforceg,0.6555401238200608,0.7660229960939648,0.7064882349210376,36354,46
iotid_fine_lgbm_full,5,Mirai-UDP Flooding,0.7884053081421503,0.7638651799658591,0.7759412643656958,55066,46
iotid_fine_lgbm_full,6,Normal,0.9984595635430038,0.9704708035268674,0.9842662504745434,12022,46
iotid_fine_lgbm_full,7,Scan Hostport,0.7824013870827915,0.27110243316311206,0.4026770775237033,6658,46
iotid_fine_lgbm_full,8,Scan Port OS,0.5049583684161287,0.6779927144831052,0.5788203753351207,15922,46
iotid_fine_lgbm_weighted,0,DoS-Synflooding,0.9997192903660453,0.9994387382836617,0.9995789946391984,17817,46
iotid_fine_lgbm_weighted,1,MITM ARP Spoofing,0.4851396184683439,0.6613587110147932,0.5597065507754874,10613,46
iotid_fine_lgbm_weighted,2,Mirai-Ackflooding,0.2621953509331931,0.4222047529781702,0.3234953435574295,16537,46
iotid_fine_lgbm_weighted,3,Mirai-HTTP Flooding,0.2650776295648371,0.3619371790278275,0.30602610386003887,16746,46
iotid_fine_lgbm_weighted,4,Mirai-Hostbruteforceg,0.9191809278860421,0.5111954667987016,0.6570034646114685,36354,46
iotid_fine_lgbm_weighted,5,Mirai-UDP Flooding,0.9999483604441002,0.7033014927541495,0.8257921446543562,55066,46
iotid_fine_lgbm_weighted,6,Normal,0.9959883919426425,0.9706371651971386,0.9831493807397422,12022,46
iotid_fine_lgbm_weighted,7,Scan Hostport,0.29426140477914553,0.48828477020126165,0.3672201513611205,6658,46
iotid_fine_lgbm_weighted,8,Scan Port OS,0.47898882428141365,0.7294937821881673,0.5782778621393543,15922,46
iotid_fine_lgbm_mi_top10_flat,0,DoS-Synflooding,0.9997192746055809,0.9993826121120278,0.9995509150106657,17817,46
iotid_fine_lgbm_mi_top10_flat,1,MITM ARP Spoofing,0.6783324037925265,0.45840007537925187,0.547090244588136,10613,46
iotid_fine_lgbm_mi_top10_flat,2,Mirai-Ackflooding,0.2557263884530907,0.19713370018745843,0.2226395765750384,16537,46
iotid_fine_lgbm_mi_top10_flat,3,Mirai-HTTP Flooding,0.28147838797243685,0.3219873402603607,0.30037323825970697,16746,46
iotid_fine_lgbm_mi_top10_flat,4,Mirai-Hostbruteforceg,0.6521585529569702,0.7616768443637564,0.7026759544745156,36354,46
iotid_fine_lgbm_mi_top10_flat,5,Mirai-UDP Flooding,0.7997692627756553,0.7679330258235572,0.7835278858625162,55066,46
iotid_fine_lgbm_mi_top10_flat,6,Normal,0.999229056021929,0.9703044418565963,0.9845543551654288,12022,46
iotid_fine_lgbm_mi_top10_flat,7,Scan Hostport,0.7917953242170269,0.26960048062481223,0.40224089635854343,6658,46
iotid_fine_lgbm_mi_top10_flat,8,Scan Port OS,0.5039862797812181,0.6828915965330988,0.5799551952208235,15922,46
iotid_fine_lgbm_mi_top10_weighted,0,DoS-Synflooding,0.9997753944634735,0.999326485940394,0.9995508897995846,17817,46
iotid_fine_lgbm_mi_top10_weighted,1,MITM ARP Spoofing,0.481847959601474,0.6653161217374918,0.5589108323109194,10613,46
iotid_fine_lgbm_mi_top10_weighted,2,Mirai-Ackflooding,0.28120880235270257,0.5030537582391001,0.3607545533391153,16537,46
iotid_fine_lgbm_mi_top10_weighted,3,Mirai-HTTP Flooding,0.28020050125313284,0.3338110593574585,0.3046653586221931,16746,46
iotid_fine_lgbm_mi_top10_weighted,4,Mirai-Hostbruteforceg,0.9230002988345453,0.5097650877482532,0.6567904734902184,36354,46
iotid_fine_lgbm_mi_top10_weighted,5,Mirai-UDP Flooding,1.0,0.7033014927541495,0.825809753289123,55066,46
iotid_fine_lgbm_mi_top10_weighted,6,Normal,0.9971797282283565,0.970553984362003,0.9836867175315095,12022,46
iotid_fine_lgbm_mi_top10_weighted,7,Scan Hostport,0.2952817224003665,0.48407930309402225,0.3668127240653275,6658,46
iotid_fine_lgbm_mi_top10_weighted,8,Scan Port OS,0.47851297446231034,0.730812711970858,0.5783443922562688,15922,46
iotid_fine_xgb_weighted,0,DoS-Synflooding,0.9992704826038159,0.9994387382836617,0.9993546033616747,17817,46
iotid_fine_xgb_weighted,1,MITM ARP Spoofing,0.46060330256143545,0.6675774992933196,0.5451048278515099,10613,46
iotid_fine_xgb_weighted,2,Mirai-Ackflooding,0.28028821782895214,0.46810183225494345,0.3506284678971804,16537,46
iotid_fine_xgb_weighted,3,Mirai-HTTP Flooding,0.2778262667095411,0.36116087423862414,0.31405945735427754,16746,46
iotid_fine_xgb_weighted,4,Mirai-Hostbruteforceg,0.9288617886178862,0.4902624195411784,0.6417845954412876,36354,46
iotid_fine_xgb_weighted,5,Mirai-UDP Flooding,1.0,0.7033014927541495,0.825809753289123,55066,46
iotid_fine_xgb_weighted,6,Normal,0.9970897885816999,0.9689735484944269,0.982830626450116,12022,46
iotid_fine_xgb_weighted,7,Scan Hostport,0.28927100125380617,0.4851306698708321,0.3624326750448833,6658,46
iotid_fine_xgb_weighted,8,Scan Port OS,0.47586235183134407,0.7286773018465017,0.5757387787509615,15922,46
iotid_fine_lgbm_xgb_validation_ensemble,0,DoS-Synflooding,0.9997753944634735,0.999326485940394,0.9995508897995846,17817,46
iotid_fine_lgbm_xgb_validation_ensemble,1,MITM ARP Spoofing,0.481847959601474,0.6653161217374918,0.5589108323109194,10613,46
iotid_fine_lgbm_xgb_validation_ensemble,2,Mirai-Ackflooding,0.28120880235270257,0.5030537582391001,0.3607545533391153,16537,46
iotid_fine_lgbm_xgb_validation_ensemble,3,Mirai-HTTP Flooding,0.28020050125313284,0.3338110593574585,0.3046653586221931,16746,46
iotid_fine_lgbm_xgb_validation_ensemble,4,Mirai-Hostbruteforceg,0.9230002988345453,0.5097650877482532,0.6567904734902184,36354,46
iotid_fine_lgbm_xgb_validation_ensemble,5,Mirai-UDP Flooding,1.0,0.7033014927541495,0.825809753289123,55066,46
iotid_fine_lgbm_xgb_validation_ensemble,6,Normal,0.9971797282283565,0.970553984362003,0.9836867175315095,12022,46
iotid_fine_lgbm_xgb_validation_ensemble,7,Scan Hostport,0.2952817224003665,0.48407930309402225,0.3668127240653275,6658,46
iotid_fine_lgbm_xgb_validation_ensemble,8,Scan Port OS,0.47851297446231034,0.730812711970858,0.5783443922562688,15922,46
iotid_fine_lgbm_full,0,DoS-Synflooding,0.9997753566213636,0.9991581074254925,0.9994666367234651,17817,47
iotid_fine_lgbm_full,1,MITM ARP Spoofing,0.6874202240816906,0.45670404221238103,0.5487998188405797,10613,47
iotid_fine_lgbm_full,2,Mirai-Ackflooding,0.23122831367106175,0.20148757332043296,0.21533589685591495,16537,47
iotid_fine_lgbm_full,3,Mirai-HTTP Flooding,0.2517131110095934,0.19742027946972412,0.221285140562249,16746,47
iotid_fine_lgbm_full,4,Mirai-Hostbruteforceg,0.6561711361117007,0.765280299279309,0.7065381636255127,36354,47
iotid_fine_lgbm_full,5,Mirai-UDP Flooding,0.758285584910918,0.7906875385900556,0.7741476641329955,55066,47
iotid_fine_lgbm_full,6,Normal,0.999056522857878,0.9688903676592913,0.983742240614839,12022,47
iotid_fine_lgbm_full,7,Scan Hostport,0.7794310722100657,0.26749774707119256,0.39830034663983005,6658,47
iotid_fine_lgbm_full,8,Scan Port OS,0.49870202113851286,0.6756688858183645,0.5738518162906064,15922,47
iotid_fine_lgbm_weighted,0,DoS-Synflooding,0.9996630916952103,0.9992142335971264,0.9994386122494807,17817,47
iotid_fine_lgbm_weighted,1,MITM ARP Spoofing,0.48774811772758386,0.6714406859511919,0.5650398445862903,10613,47
iotid_fine_lgbm_weighted,2,Mirai-Ackflooding,0.27609207039275824,0.5606821067908326,0.36999201915403035,16537,47
iotid_fine_lgbm_weighted,3,Mirai-HTTP Flooding,0.25095366143455694,0.2396393168517855,0.24516602009958152,16746,47
iotid_fine_lgbm_weighted,4,Mirai-Hostbruteforceg,0.9203141413636137,0.5060791109644056,0.6530481852870708,36354,47
iotid_fine_lgbm_weighted,5,Mirai-UDP Flooding,0.9998969974764381,0.7051538154214942,0.8270500532481363,55066,47
iotid_fine_lgbm_weighted,6,Normal,0.9967510259917921,0.9697221760106471,0.9830508474576272,12022,47
iotid_fine_lgbm_weighted,7,Scan Hostport,0.2855369335816263,0.48362871733253227,0.35907443546138834,6658,47
iotid_fine_lgbm_weighted,8,Scan Port OS,0.47803207484129634,0.7188795377465143,0.5742236492249034,15922,47
iotid_fine_lgbm_mi_top10_flat,0,DoS-Synflooding,0.9998315174660227,0.9992142335971264,0.9995227802262583,17817,47
iotid_fine_lgbm_mi_top10_flat,1,MITM ARP Spoofing,0.6836706014614953,0.45840007537925187,0.5488183202662305,10613,47
iotid_fine_lgbm_mi_top10_flat,2,Mirai-Ackflooding,0.2512709798732502,0.2181774203301687,0.23355774210253755,16537,47
iotid_fine_lgbm_mi_top10_flat,3,Mirai-HTTP Flooding,0.26635367762128326,0.20327242326525738,0.23057644110275688,16746,47
iotid_fine_lgbm_mi_top10_flat,4,Mirai-Hostbruteforceg,0.6545135180042251,0.7584859987896793,0.7026744645337207,36354,47
iotid_fine_lgbm_mi_top10_flat,5,Mirai-UDP Flooding,0.761381965763047,0.7972069879780627,0.7788827479751249,55066,47
iotid_fine_lgbm_mi_top10_flat,6,Normal,0.9980298098338187,0.969139910164698,0.9833727211343687,12022,47
iotid_fine_lgbm_mi_top10_flat,7,Scan Hostport,0.7766608391608392,0.26689696605587265,0.39727252403308744,6658,47
iotid_fine_lgbm_mi_top10_flat,8,Scan Port OS,0.4948463011949284,0.681447054390152,0.5733460156415134,15922,47
iotid_fine_lgbm_mi_top10_weighted,0,DoS-Synflooding,0.999775369236817,0.9992142335971264,0.9994947226588816,17817,47
iotid_fine_lgbm_mi_top10_weighted,1,MITM ARP Spoofing,0.47920032310177707,0.6707811174974089,0.5590325493737485,10613,47
iotid_fine_lgbm_mi_top10_weighted,2,Mirai-Ackflooding,0.28650856688982185,0.6107516478200399,0.39004421788410665,16537,47
iotid_fine_lgbm_mi_top10_weighted,3,Mirai-HTTP Flooding,0.2625604372503679,0.22375492654962378,0.2416094399845246,16746,47
iotid_fine_lgbm_mi_top10_weighted,4,Mirai-Hostbruteforceg,0.9242508746133955,0.5014303790504484,0.6501417693528541,36354,47
iotid_fine_lgbm_mi_top10_weighted,5,Mirai-UDP Flooding,0.9998969974764381,0.7051538154214942,0.8270500532481363,55066,47
iotid_fine_lgbm_mi_top10_weighted,6,Normal,0.996156145895618,0.9700548993511895,0.982932276960681,12022,47
iotid_fine_lgbm_mi_top10_weighted,7,Scan Hostport,0.2875490545843739,0.4842294983478522,0.3608282036933408,6658,47
iotid_fine_lgbm_mi_top10_weighted,8,Scan Port OS,0.47763054043949654,0.7221454591131767,0.5749718714839355,15922,47
iotid_fine_xgb_weighted,0,DoS-Synflooding,0.9997192115460213,0.9991581074254925,0.9994385807320907,17817,47
iotid_fine_xgb_weighted,1,MITM ARP Spoofing,0.4616969228788464,0.6757749929331951,0.548590660496424,10613,47
iotid_fine_xgb_weighted,2,Mirai-Ackflooding,0.2831079769683639,0.5292374674971276,0.36888579798107524,16537,47
iotid_fine_xgb_weighted,3,Mirai-HTTP Flooding,0.27849825632083697,0.30520721366296427,0.2912416661918058,16746,47
iotid_fine_xgb_weighted,4,Mirai-Hostbruteforceg,0.9263912884142191,0.4867414864939209,0.6381750969254351,36354,47
iotid_fine_xgb_weighted,5,Mirai-UDP Flooding,0.9998712501609373,0.7051538154214942,0.8270412455671399,55066,47
iotid_fine_xgb_weighted,6,Normal,0.9948748611941574,0.9688071868241557,0.9816680011799908,12022,47
iotid_fine_xgb_weighted,7,Scan Hostport,0.28658921012339006,0.4779212976869931,0.358313158042903,6658,47
iotid_fine_xgb_weighted,8,Scan Port OS,0.4736691001558527,0.7253485742997111,0.5730944819372767,15922,47
iotid_fine_lgbm_xgb_validation_ensemble,0,DoS-Synflooding,0.999775369236817,0.9992142335971264,0.9994947226588816,17817,47
iotid_fine_lgbm_xgb_validation_ensemble,1,MITM ARP Spoofing,0.4787890992079474,0.672100254404975,0.5592097526557172,10613,47
iotid_fine_lgbm_xgb_validation_ensemble,2,Mirai-Ackflooding,0.2864917940805162,0.6175243393602226,0.391399333103369,16537,47
iotid_fine_lgbm_xgb_validation_ensemble,3,Mirai-HTTP Flooding,0.2607817683542478,0.21593216290457423,0.23624722331111983,16746,47
iotid_fine_lgbm_xgb_validation_ensemble,4,Mirai-Hostbruteforceg,0.9248299665008629,0.5012103207349947,0.6500999000999002,36354,47
iotid_fine_lgbm_xgb_validation_ensemble,5,Mirai-UDP Flooding,0.9998969974764381,0.7051538154214942,0.8270500532481363,55066,47
iotid_fine_lgbm_xgb_validation_ensemble,6,Normal,0.9962415648757154,0.9701380801863251,0.983016562012727,12022,47
iotid_fine_lgbm_xgb_validation_ensemble,7,Scan Hostport,0.28782880071333034,0.48483027936317213,0.3612152408661109,6658,47
iotid_fine_lgbm_xgb_validation_ensemble,8,Scan Port OS,0.4776609450978762,0.7218314282125361,0.5748943300902883,15922,47
iotid_fine_lgbm_full,0,DoS-Synflooding,0.99988765938325,0.9991019812538586,0.9994946659180236,17817,48
iotid_fine_lgbm_full,1,MITM ARP Spoofing,0.6736856405379704,0.4672571374729106,0.5517970401691332,10613,48
iotid_fine_lgbm_full,2,Mirai-Ackflooding,0.22422970237648998,0.1808671463989841,0.20022760744410228,16537,48
iotid_fine_lgbm_full,3,Mirai-HTTP Flooding,0.24406135468983303,0.2147378478442613,0.22846251588310038,16746,48
iotid_fine_lgbm_full,4,Mirai-Hostbruteforceg,0.6607950375263395,0.7677284480387303,0.7102594444656513,36354,48
iotid_fine_lgbm_full,5,Mirai-UDP Flooding,0.7602174103620584,0.7874005738568264,0.7735702625311104,55066,48
iotid_fine_lgbm_full,6,Normal,0.9987134402607428,0.9685576443187489,0.9834044170431991,12022,48
iotid_fine_lgbm_full,7,Scan Hostport,0.7793103448275862,0.271553018924602,0.40276230786366674,6658,48
iotid_fine_lgbm_full,8,Scan Port OS,0.5044476867322446,0.6731566386132395,0.576717156770427,15922,48
iotid_fine_lgbm_weighted,0,DoS-Synflooding,0.99988765938325,0.9991019812538586,0.9994946659180236,17817,48
iotid_fine_lgbm_weighted,1,MITM ARP Spoofing,0.48410087719298245,0.6655987939319702,0.5605237056139655,10613,48
iotid_fine_lgbm_weighted,2,Mirai-Ackflooding,0.27678006829391677,0.529358408417488,0.3635004671441918,16537,48
iotid_fine_lgbm_weighted,3,Mirai-HTTP Flooding,0.2589579269991641,0.2774991042637048,0.2679081029661872,16746,48
iotid_fine_lgbm_weighted,4,Mirai-Hostbruteforceg,0.9244970651683139,0.5069043296473565,0.6547870733917246,36354,48
iotid_fine_lgbm_weighted,5,Mirai-UDP Flooding,0.9998712468455477,0.7051356553953437,0.8270287539936102,55066,48
iotid_fine_lgbm_weighted,6,Normal,0.9961538461538462,0.9694726335052404,0.9826321558047382,12022,48
iotid_fine_lgbm_weighted,7,Scan Hostport,0.28336631959383873,0.4945929708621208,0.36030417418896,6658,48
iotid_fine_lgbm_weighted,8,Scan Port OS,0.4804679251657587,0.7145459113176736,0.5745814499633848,15922,48
iotid_fine_lgbm_mi_top10_flat,0,DoS-Synflooding,0.9997191957767044,0.9991019812538586,0.999410493220672,17817,48
iotid_fine_lgbm_mi_top10_flat,1,MITM ARP Spoofing,0.6690265486725664,0.46301705455573355,0.5472769796191113,10613,48
iotid_fine_lgbm_mi_top10_flat,2,Mirai-Ackflooding,0.24464765222439944,0.20384592126746084,0.22239081673043937,16537,48
iotid_fine_lgbm_mi_top10_flat,3,Mirai-HTTP Flooding,0.26114600294642165,0.20112265615669414,0.22723745909658266,16746,48
iotid_fine_lgbm_mi_top10_flat,4,Mirai-Hostbruteforceg,0.6588125982751227,0.7606590746547836,0.70608211622919,36354,48
iotid_fine_lgbm_mi_top10_flat,5,Mirai-UDP Flooding,0.7563273220199386,0.8004576326589911,0.7777669945740879,55066,48
iotid_fine_lgbm_mi_top10_flat,6,Normal,0.9983710562414266,0.9686408251538845,0.9832812631934476,12022,48
iotid_fine_lgbm_mi_top10_flat,7,Scan Hostport,0.7736414206247325,0.271553018924602,0.4020011117287382,6658,48
iotid_fine_lgbm_mi_top10_flat,8,Scan Port OS,0.5002309042209292,0.6803165431478457,0.5765382158824782,15922,48
iotid_fine_lgbm_mi_top10_weighted,0,DoS-Synflooding,0.9997191800056164,0.9990458550822249,0.9993824041322779,17817,48
iotid_fine_lgbm_mi_top10_weighted,1,MITM ARP Spoofing,0.47655098485863595,0.6702157731084519,0.5570304240573241,10613,48
iotid_fine_lgbm_mi_top10_weighted,2,Mirai-Ackflooding,0.28925996897527145,0.5750740763137208,0.3849111587809123,16537,48
iotid_fine_lgbm_mi_top10_weighted,3,Mirai-HTTP Flooding,0.2739446346003723,0.27242326525737487,0.273181831791371,16746,48
iotid_fine_lgbm_mi_top10_weighted,4,Mirai-Hostbruteforceg,0.9265934288462512,0.5034659184683942,0.6524319603614522,36354,48
iotid_fine_lgbm_mi_top10_weighted,5,Mirai-UDP Flooding,0.9999742467164563,0.7051356553953437,0.8270639856862912,55066,48
iotid_fine_lgbm_mi_top10_weighted,6,Normal,0.9956417706374978,0.969139910164698,0.9822121058843365,12022,48
iotid_fine_lgbm_mi_top10_weighted,7,Scan Hostport,0.2806790761806274,0.4891859417242415,0.3566969663782718,6658,48
iotid_fine_lgbm_mi_top10_weighted,8,Scan Port OS,0.4825100699597202,0.7147343298580581,0.5761004378970815,15922,48
